	gene_length	count	rel_abundance
PJPBKL_06105	206	126	4.4221510165706334e-05
PJPBKL_19590	398	126	7.937933648797644e-05
PJPBKL_22085	353	126	0.00014715093323056569
PJPBKL_28405	194	126	8.492198322017086e-05
PJPBKL_32310	326	126	9.037096503776247e-05
PJPBKL_35835	320	126	8.358571083714759e-05
PJPBKL_38670	359	126	7.720483888231951e-05
PJPBKL_40415	401	126	0.00013147024235182563
PJPBKL_48830	290	126	6.215669051757901e-05
PJPBKL_49705	428	126	5.796543945363614e-05
PJPBKL_49965	350	126	6.534568201264374e-05
PJPBKL_58050	320	126	8.237432372356573e-05
PJPBKL_59860	344	126	8.282507241699153e-05
PJPBKL_60160	296	126	7.923126526670472e-05
PJPBKL_61975	401	126	5.316811271581183e-05
PJPBKL_65495	302	126	6.289586073166686e-05
PJPBKL_66110	374	126	7.203542621941263e-05
PJPBKL_66840	341	126	7.616463259587931e-05
PJPBKL_67435	368	126	0.00010112448948161522
PJPBKL_73880	236	126	3.860013175481146e-05
PJPBKL_74425	311	126	8.974391992580643e-05
PJPBKL_74470	281	126	8.759923896079421e-05
PJPBKL_75760	314	126	7.5306612920757e-05
PJPBKL_75790	335	126	0.00010703599570753055
APJOLJ_04320	434	125	8.08335732933879e-05
CAAFCJ_50640	245	125	7.673766531751142e-05
PJPBKL_02990	380	125	4.6925311347170575e-05
PJPBKL_03085	242	125	0.00010011463748610321
PJPBKL_06860	248	125	7.112014666835371e-05
PJPBKL_07635	242	125	8.169354418866023e-05
PJPBKL_09495	401	125	6.090165638356628e-05
PJPBKL_09715	365	125	6.425330005190301e-05
PJPBKL_12540	284	125	8.53089516606936e-05
PJPBKL_13545	359	125	7.666494490412148e-05
PJPBKL_14325	368	125	9.533089893839769e-05
PJPBKL_18235	206	125	6.398005726102194e-05
PJPBKL_26235	287	125	7.428715400362558e-05
PJPBKL_27365	314	125	7.160300900662139e-05
PJPBKL_31060	362	125	7.388792118200892e-05
PJPBKL_32355	362	125	7.977753808782121e-05
PJPBKL_36310	224	125	6.143463218879377e-05
PJPBKL_37535	326	125	6.7183677955705e-05
PJPBKL_43095	215	125	7.752877526923834e-05
PJPBKL_43695	302	125	8.792584612488123e-05
PJPBKL_45785	212	125	9.233969695982397e-05
PJPBKL_46305	401	125	6.863520005132072e-05
PJPBKL_46945	281	125	6.138844305126523e-05
PJPBKL_48835	347	125	7.093771224202643e-05
PJPBKL_53845	305	125	8.89674470302735e-05
PJPBKL_54065	314	125	0.00012283619648549704
PJPBKL_55140	434	125	5.939704556917453e-05
PJPBKL_55635	293	125	0.00011907149785377902
PJPBKL_55895	293	125	0.00013957825581748542
PJPBKL_58390	317	125	6.909110098914773e-05
PJPBKL_59970	386	125	8.435773474891218e-05
PJPBKL_60490	308	125	5.915344866321756e-05
PJPBKL_60950	275	125	0.00010431144308952068
PJPBKL_61415	356	125	6.587768123299045e-05
PJPBKL_67990	329	125	6.480368753507764e-05
PJPBKL_75935	296	125	7.661204988598722e-05
APJOLJ_75355	251	124	0.0004548251855934401
PJPBKL_00040	377	124	0.00012030327196950778
PJPBKL_03570	332	124	7.180752528702045e-05
PJPBKL_09590	326	124	8.145277769850961e-05
PJPBKL_11760	191	124	5.175350181585282e-05
PJPBKL_13425	161	124	8.065881899128833e-05
PJPBKL_17945	323	124	7.320828624494641e-05
PJPBKL_36280	437	124	9.624567639258993e-05
PJPBKL_40890	299	124	6.93610280418771e-05
PJPBKL_41880	215	124	9.195273345886408e-05
PJPBKL_47860	392	124	6.131102125883644e-05
PJPBKL_47905	449	124	7.683809575681751e-05
PJPBKL_48655	326	124	0.00012247643945907283
PJPBKL_57690	287	124	6.483242531225507e-05
PJPBKL_59630	278	124	9.969977395234787e-05
PJPBKL_61225	488	124	0.00014814668634951795
PJPBKL_62600	443	124	8.706673972109722e-05
PJPBKL_66035	341	124	9.66267726962648e-05
PJPBKL_67815	239	124	7.21763702820315e-05
PJPBKL_72155	263	124	0.00016581724748648884
PJPBKL_74235	362	124	0.00010815478317946233
PJPBKL_74310	329	124	7.776442504209317e-05
PJPBKL_75430	329	124	8.66012915241492e-05
APJOLJ_45350	347	123	7.540622954861078e-05
APJOLJ_50480	365	123	8.708711742571977e-05
APJOLJ_69175	497	123	0.00018212242480248646
APJOLJ_70310	329	123	6.36254386708035e-05
PJPBKL_00140	329	123	6.657106083148885e-05
PJPBKL_04925	302	123	8.279149014678598e-05
PJPBKL_14255	293	123	7.078139039085752e-05
PJPBKL_14490	374	123	6.529830002623015e-05
PJPBKL_15380	293	123	8.996513171174416e-05
PJPBKL_17830	260	123	8.051065124113212e-05
PJPBKL_25155	281	123	8.277093445114413e-05
PJPBKL_26940	263	123	8.990979641489617e-05
PJPBKL_31835	374	123	6.633478097902745e-05
PJPBKL_34410	431	123	6.610632230033664e-05
PJPBKL_35555	272	123	7.838387205529611e-05
PJPBKL_39815	371	123	7.418521622797739e-05
PJPBKL_40590	338	123	6.881252242831804e-05
PJPBKL_46960	341	123	6.99123120096504e-05
PJPBKL_49495	260	123	9.840190707249482e-05
PJPBKL_50435	338	123	5.9637519437875645e-05
PJPBKL_51705	347	123	7.987474685519512e-05
PJPBKL_52460	284	123	0.00010305321360611785
PJPBKL_52910	332	123	9.340816297498595e-05
PJPBKL_59030	236	123	8.787689569712397e-05
PJPBKL_70880	386	123	6.176191294116785e-05
PJPBKL_71250	254	123	6.715090771351352e-05
PJPBKL_72730	314	123	7.345481096368919e-05
PJPBKL_73155	350	123	0.00022649477917941773
PJPBKL_74560	326	123	8.264186934374331e-05
APJOLJ_08070	452	122	0.00011835144897295233
APJOLJ_65960	503	122	6.897440742143968e-05
PJPBKL_03710	311	122	0.00015518219487170695
PJPBKL_06480	377	122	0.00012235973815702072
PJPBKL_10285	368	122	8.532378800011284e-05
PJPBKL_11240	320	122	8.116293660998389e-05
PJPBKL_14475	374	122	7.462662860140589e-05
PJPBKL_15335	266	122	6.120692784413553e-05
PJPBKL_16200	275	122	6.97758977423145e-05
PJPBKL_17205	320	122	0.0005427014268846684
PJPBKL_20060	326	122	7.372368200449045e-05
PJPBKL_22845	326	122	7.788550276280845e-05
PJPBKL_24940	332	122	6.246670898952186e-05
PJPBKL_24945	263	122	5.011365701813885e-05
PJPBKL_31790	242	122	8.409629548832671e-05
PJPBKL_31975	326	122	8.264186934374331e-05
PJPBKL_32955	314	122	8.641742466316376e-05
PJPBKL_33225	170	122	5.472619430769765e-05
PJPBKL_33515	413	122	6.429444438187442e-05
PJPBKL_34615	293	122	0.00011774848121095926
PJPBKL_38020	317	122	9.660525625031276e-05
PJPBKL_40630	323	122	7.320828624494641e-05
PJPBKL_40840	323	122	9.60108672064871e-05
PJPBKL_43195	410	122	6.287394579761402e-05
PJPBKL_47210	248	122	7.58093871080254e-05
PJPBKL_49650	377	122	6.529280145353627e-05
PJPBKL_53290	344	122	4.845548454327396e-05
PJPBKL_55125	365	122	9.505240255612098e-05
PJPBKL_56705	338	122	9.289690527822937e-05
PJPBKL_58400	332	122	7.005612223123946e-05
PJPBKL_60870	332	122	6.188290797092818e-05
PJPBKL_61715	293	122	4.167502424882266e-05
PJPBKL_64610	242	122	0.00010011463748610321
PJPBKL_64765	371	122	4.701879901773215e-05
PJPBKL_68815	314	122	0.00011295991938113547
PJPBKL_71405	371	122	6.373659422403691e-05
PJPBKL_72685	224	122	5.797352614998849e-05
PJPBKL_76065	311	122	6.730793994435484e-05
APJOLJ_25510	212	121	9.782522351189273e-05
APJOLJ_73910	419	121	7.170023965830515e-05
CAAFCJ_39105	269	121	8.574279049293087e-05
PJPBKL_02195	263	121	8.327710651543662e-05
PJPBKL_03640	353	121	7.632081984719639e-05
PJPBKL_06845	416	121	6.196711004091766e-05
PJPBKL_10065	284	121	0.00012693972007111207
PJPBKL_16715	173	121	5.601790120609707e-05
PJPBKL_17595	371	121	6.739361192541608e-05
PJPBKL_25730	281	121	8.001190330277266e-05
PJPBKL_26370	299	121	8.038100445974544e-05
PJPBKL_27435	530	121	7.094614340675584e-05
PJPBKL_27915	296	121	5.631313068542649e-05
PJPBKL_32620	422	121	0.00013962528247540553
PJPBKL_33895	281	121	0.00024831280335343243
PJPBKL_35495	248	121	9.222172864687626e-05
PJPBKL_39080	365	121	4.035744466069941e-05
PJPBKL_44855	272	121	8.12341946754887e-05
PJPBKL_45005	257	121	0.00011689649967638076
PJPBKL_45205	380	121	7.089802475279032e-05
PJPBKL_47015	278	121	8.017813989174828e-05
PJPBKL_50815	341	121	6.195481308172272e-05
PJPBKL_61060	311	121	8.101881659968637e-05
PJPBKL_66790	356	121	0.00017367752325061117
PJPBKL_70495	299	121	5.6396349903208486e-05
PJPBKL_71140	179	121	0.00012993649486464526
PJPBKL_74460	350	121	7.752877526923834e-05
PJPBKL_74630	368	121	8.637716809887967e-05
PJPBKL_75785	383	121	7.48972502600997e-05
APJOLJ_08025	488	120	6.791711358114629e-05
PJPBKL_00095	179	120	7.687909279491512e-05
PJPBKL_01640	281	120	7.311432543184398e-05
PJPBKL_01960	353	120	7.577174920081368e-05
PJPBKL_07440	323	120	8.941012008604111e-05
PJPBKL_13675	341	120	6.36599914234215e-05
PJPBKL_18160	329	120	7.776442504209317e-05
PJPBKL_19685	281	120	8.484020781242273e-05
PJPBKL_21270	410	120	7.138320161984749e-05
PJPBKL_23860	359	120	6.424738340556658e-05
PJPBKL_24095	224	120	5.191659058207924e-05
PJPBKL_28165	380	120	6.477733196837677e-05
PJPBKL_28955	272	120	5.985677502404431e-05
PJPBKL_33785	341	120	6.877552644851788e-05
PJPBKL_37870	272	120	0.00010118645301683682
PJPBKL_38830	233	120	7.90261121306614e-05
PJPBKL_44315	338	120	5.5050017942654445e-05
PJPBKL_45850	278	120	0.0001582646761341466
PJPBKL_45995	323	120	8.460957672571676e-05
PJPBKL_47395	245	120	8.385765488305372e-05
PJPBKL_49850	206	120	8.185683796630746e-05
PJPBKL_49975	272	120	4.6317742578129525e-05
PJPBKL_53285	320	120	0.00011387038867669381
PJPBKL_53580	332	120	7.122372426842679e-05
PJPBKL_53980	305	120	9.341581938178718e-05
PJPBKL_57635	281	120	0.00015519550209589525
PJPBKL_57865	302	120	8.664225713035741e-05
PJPBKL_58415	287	120	6.753377636693235e-05
PJPBKL_59510	323	120	6.540740328441935e-05
PJPBKL_60240	293	120	8.070401521200577e-05
PJPBKL_63110	272	120	8.550967860577758e-05
PJPBKL_63455	341	120	8.128016762097569e-05
PJPBKL_74325	230	120	9.5225560928521e-05
PJPBKL_75650	338	120	7.053283548902601e-05
APJOLJ_15575	437	119	8.427040790134602e-05
APJOLJ_63415	494	119	7.376219509421462e-05
PJPBKL_07850	263	119	9.064676195928057e-05
PJPBKL_15860	338	119	7.626721235805251e-05
PJPBKL_17490	251	119	0.00011196884874541394
PJPBKL_27525	335	119	8.5050223616254e-05
PJPBKL_28610	269	119	0.00015419291735703535
PJPBKL_28655	242	119	7.929079288899375e-05
PJPBKL_34395	314	119	6.6047603135418e-05
PJPBKL_36500	296	119	7.661204988598722e-05
PJPBKL_36685	215	119	0.00011809615767756072
PJPBKL_37560	287	119	8.441722045866543e-05
PJPBKL_38540	371	119	6.739361192541608e-05
PJPBKL_40560	449	119	7.165799941366127e-05
PJPBKL_43600	317	119	6.175399291950373e-05
PJPBKL_46825	311	119	0.00011965855990107526
PJPBKL_49885	287	119	7.226114071261762e-05
PJPBKL_60385	278	119	7.738933502594835e-05
PJPBKL_60820	359	119	8.69229304898842e-05
PJPBKL_67690	218	119	0.00012358371287183632
PJPBKL_69085	254	119	7.096630019723588e-05
PJPBKL_71855	413	119	6.804886449176489e-05
PJPBKL_73230	317	119	7.459393204138073e-05
PJPBKL_75720	263	119	6.706386453897993e-05
APJOLJ_01760	302	118	6.225406623440495e-05
APJOLJ_08040	413	118	9.33912002335256e-05
APJOLJ_76305	506	118	7.086375209885916e-05
CAAFCJ_64800	308	118	6.544636873377262e-05
PJPBKL_01105	311	118	5.422028495517472e-05
PJPBKL_06425	263	118	0.0001709760062971796
PJPBKL_08215	443	118	6.606571707480242e-05
PJPBKL_08790	236	118	0.0002619881282932948
PJPBKL_10565	404	118	6.42874745425615e-05
PJPBKL_11475	278	118	6.135370704759869e-05
PJPBKL_13235	266	118	7.650865980516941e-05
PJPBKL_16460	338	118	0.00012042191424955659
PJPBKL_17870	248	118	7.190168674163233e-05
PJPBKL_18175	341	118	6.422838420398777e-05
PJPBKL_19150	368	118	0.00021225608990151526
PJPBKL_19265	374	118	4.97510857342706e-05
PJPBKL_21905	275	118	6.97758977423145e-05
PJPBKL_28685	266	118	5.902096613541641e-05
PJPBKL_36235	323	118	7.200815040486534e-05
PJPBKL_42765	275	118	9.021530213147734e-05
PJPBKL_44515	359	118	6.1008019536378364e-05
PJPBKL_48995	383	118	7.540331276185713e-05
PJPBKL_51360	350	118	6.091546628297298e-05
PJPBKL_51385	200	118	9.981829815914436e-05
PJPBKL_54855	203	118	8.688569642242227e-05
PJPBKL_55775	404	118	7.292310545126379e-05
PJPBKL_57845	287	118	7.496249176729491e-05
PJPBKL_58365	314	118	0.00010678724619090949
PJPBKL_61495	353	118	0.00024488550828668767
PJPBKL_62695	242	118	8.009170998888259e-05
PJPBKL_63325	290	118	7.619207224735493e-05
PJPBKL_64020	365	118	6.478431906059642e-05
PJPBKL_65150	332	118	5.7796300840772555e-05
PJPBKL_69155	290	118	7.351866620358807e-05
PJPBKL_70675	353	118	5.271078205273995e-05
PJPBKL_70920	413	118	5.537769662088453e-05
PJPBKL_71030	389	118	5.879431543554064e-05
APJOLJ_07170	362	117	8.45963155562131e-05
CAAFCJ_61390	257	117	5.882533532101741e-05
PJPBKL_03795	275	117	9.021530213147734e-05
PJPBKL_03830	305	117	0.00017348652170903333
PJPBKL_05085	272	117	7.268322681491094e-05
PJPBKL_06510	275	117	6.625186250280366e-05
PJPBKL_06945	320	117	6.480921057662892e-05
PJPBKL_07680	314	117	8.086201879196038e-05
PJPBKL_10955	296	117	7.333803066009032e-05
PJPBKL_13565	197	117	3.640310513910938e-05
PJPBKL_14885	323	117	9.301052760628438e-05
PJPBKL_16965	314	117	6.666487045444061e-05
PJPBKL_17250	164	117	2.7182344987690276e-05
PJPBKL_25745	359	117	7.234579307853717e-05
PJPBKL_26495	329	117	3.829308808890951e-05
PJPBKL_27590	257	117	8.823800298152612e-05
PJPBKL_29770	254	117	0.00013201257993679364
PJPBKL_29850	323	117	6.900781080466261e-05
PJPBKL_32065	266	117	8.59811605429523e-05
PJPBKL_32960	296	117	7.792165757634597e-05
PJPBKL_33900	296	117	0.00013750880748766934
PJPBKL_38635	272	117	6.627000091947763e-05
PJPBKL_41860	293	117	4.9613124105741255e-05
PJPBKL_44715	281	117	8.3460692238237e-05
PJPBKL_49005	281	117	6.276795862545097e-05
PJPBKL_50705	296	117	6.024195375650276e-05
PJPBKL_56610	362	117	4.925861412133928e-05
PJPBKL_64115	272	117	5.130580716346655e-05
PJPBKL_73405	293	117	7.739647360495636e-05
PJPBKL_74720	296	117	7.137361912455219e-05
PJPBKL_76760	326	117	5.7076398971218415e-05
PJPBKL_77255	224	117	0.00010383318116415848
APJOLJ_65670	398	116	6.428265286142877e-05
PJPBKL_00725	230	116	0.00015842836685453054
PJPBKL_01100	329	116	6.36254386708035e-05
PJPBKL_07220	212	116	8.77684248331e-05
PJPBKL_07685	320	116	7.631738815565648e-05
PJPBKL_19885	314	116	8.641742466316376e-05
PJPBKL_20110	281	116	6.41474741996367e-05
PJPBKL_20165	245	116	7.673766531751142e-05
PJPBKL_22065	359	116	0.0001511703138954508
PJPBKL_22185	206	116	7.809330518624735e-05
PJPBKL_31760	305	116	7.94352205627442e-05
PJPBKL_31925	362	116	6.264410708909451e-05
PJPBKL_32125	344	116	0.00012451932655887845
PJPBKL_32385	323	116	7.920896544535187e-05
PJPBKL_33255	314	116	6.97512070495536e-05
PJPBKL_36980	305	116	7.625781174023444e-05
PJPBKL_39970	356	116	0.0007954321676148682
PJPBKL_43880	392	116	6.674990217695903e-05
PJPBKL_55395	329	116	7.835354947423024e-05
PJPBKL_57885	221	116	8.244010039941634e-05
PJPBKL_59050	281	116	6.690650534800818e-05
PJPBKL_64405	317	116	7.275965502396973e-05
PJPBKL_67175	227	116	0.0001536914047187544
PJPBKL_75315	281	116	8.3460692238237e-05
APJOLJ_18710	392	115	8.50443198106441e-05
APJOLJ_42620	389	115	7.673156421248525e-05
PJPBKL_03260	251	115	7.258670194530283e-05
PJPBKL_03675	332	115	0.00012026300983029443
PJPBKL_05515	284	115	6.346986003555604e-05
PJPBKL_06155	293	115	7.60734569621366e-05
PJPBKL_16445	278	115	9.272776178784802e-05
PJPBKL_16720	203	115	0.00013557987793388971
PJPBKL_17070	362	115	5.782532962070263e-05
PJPBKL_17350	320	115	6.602059769021078e-05
PJPBKL_17925	317	115	5.319403350491905e-05
PJPBKL_34750	245	115	0.00012815981217976136
PJPBKL_34905	302	115	7.380636718511928e-05
PJPBKL_35990	290	115	6.349339353946243e-05
PJPBKL_39860	215	115	0.0007211979094812869
PJPBKL_42480	293	115	9.98877565328924e-05
PJPBKL_43050	308	115	0.00010383318116415848
PJPBKL_43715	287	115	8.91445848043507e-05
PJPBKL_45395	413	115	5.5846999134620837e-05
PJPBKL_48190	278	115	0.00011224939584844758
PJPBKL_50825	299	115	6.806456022801024e-05
PJPBKL_51060	296	115	9.822057677690669e-05
PJPBKL_53215	308	115	7.173928880432769e-05
PJPBKL_53425	323	115	8.941012008604111e-05
PJPBKL_53705	302	115	6.482124422345259e-05
PJPBKL_55070	290	115	0.00018245996248708677
PJPBKL_61605	338	115	8.372190228778696e-05
PJPBKL_63845	299	115	8.297394008747916e-05
PJPBKL_68650	203	115	7.160909045804033e-05
PJPBKL_70670	251	115	7.027010507470805e-05
PJPBKL_72035	332	115	7.122372426842679e-05
PJPBKL_72910	350	115	7.531366740440296e-05
PJPBKL_72985	275	115	7.752877526923834e-05
PJPBKL_74485	311	115	6.917760494280912e-05
PJPBKL_75745	245	115	8.623098473823448e-05
APJOLJ_14945	383	114	7.287300025306998e-05
PJPBKL_02250	515	114	6.699088348507002e-05
PJPBKL_02995	260	114	8.125612023410557e-05
PJPBKL_18650	203	114	6.58803632213971e-05
PJPBKL_20100	275	114	9.162491622728167e-05
PJPBKL_20245	290	114	7.084526015982125e-05
PJPBKL_21200	368	114	7.057646661737729e-05
PJPBKL_22145	272	114	8.764742057092202e-05
PJPBKL_30340	308	114	5.852415665616206e-05
PJPBKL_33235	422	114	0.00012814294016657286
PJPBKL_41120	146	114	7.16875661736108e-05
PJPBKL_42430	275	114	5.0041300401053836e-05
PJPBKL_42530	200	114	9.78800787774134e-05
PJPBKL_43610	281	114	7.311432543184398e-05
PJPBKL_44260	254	114	6.257243673304668e-05
PJPBKL_45045	257	114	6.41045320805959e-05
PJPBKL_45670	320	114	6.17807427926743e-05
PJPBKL_47080	431	114	4.946731600705463e-05
PJPBKL_48610	281	114	6.759626313510104e-05
PJPBKL_52620	257	114	6.93837288401744e-05
PJPBKL_56105	329	114	8.365566936346387e-05
PJPBKL_57640	206	114	7.809330518624735e-05
PJPBKL_59745	650	114	6.589945897885259e-05
PJPBKL_65430	365	114	7.221858518230422e-05
PJPBKL_66995	251	114	8.880288003946622e-05
PJPBKL_69395	275	114	8.0348003460847e-05
PJPBKL_73980	293	114	0.0002388045040289679
PJPBKL_75780	332	114	6.246670898952186e-05
PJPBKL_03695	182	113	0.00010010583619929127
PJPBKL_03760	296	113	7.661204988598722e-05
PJPBKL_05250	230	113	0.000254496631862065
PJPBKL_05920	314	113	4.999865284083046e-05
PJPBKL_09105	326	113	8.323641516636018e-05
PJPBKL_10980	329	113	0.00010015115346330181
PJPBKL_21185	317	113	4.7691202452686046e-05
PJPBKL_21870	326	113	8.204732352112646e-05
PJPBKL_22345	308	113	8.243725292427129e-05
PJPBKL_23525	368	113	0.00010059779943223182
PJPBKL_26510	263	113	7.295958889405509e-05
PJPBKL_27615	317	113	6.419969560938506e-05
PJPBKL_31085	257	113	8.14504642906395e-05
PJPBKL_32675	317	113	6.786824964420706e-05
PJPBKL_34355	374	113	9.017384289336545e-05
PJPBKL_37360	353	113	6.479033627315953e-05
PJPBKL_37580	413	113	6.100932678572025e-05
PJPBKL_41245	209	113	7.697234865247348e-05
PJPBKL_41630	266	113	8.160923712551403e-05
PJPBKL_42880	326	113	8.026368605327589e-05
PJPBKL_49410	329	113	6.833843412790006e-05
PJPBKL_50830	314	113	7.715841487782479e-05
PJPBKL_53540	341	113	0.00010685784274645752
PJPBKL_59490	239	113	6.812151801899602e-05
PJPBKL_60075	143	113	7.048070479021667e-05
PJPBKL_60995	383	113	6.123356271264909e-05
PJPBKL_63900	317	113	7.887391174867308e-05
PJPBKL_64675	248	113	8.128016762097569e-05
PJPBKL_65380	359	113	0.00015440967776463903
PJPBKL_65830	299	113	7.454689929734456e-05
PJPBKL_66105	218	113	9.246551178899985e-05
PJPBKL_69295	350	113	8.915809155962409e-05
PJPBKL_69315	500	113	5.388249881212065e-05
PJPBKL_00795	242	112	7.848987578910492e-05
PJPBKL_03825	251	112	8.648628316887145e-05
PJPBKL_05590	320	112	7.69230817124474e-05
PJPBKL_13965	368	112	6.636294622230999e-05
PJPBKL_14470	266	112	8.889577615457779e-05
PJPBKL_17560	203	112	6.874472683971872e-05
PJPBKL_21860	329	112	6.716018526362592e-05
PJPBKL_22505	206	112	5.363034211585661e-05
PJPBKL_25145	266	112	6.849346687319928e-05
PJPBKL_27620	650	112	8.349252721302591e-05
PJPBKL_28295	284	112	9.281613940683463e-05
PJPBKL_35455	296	112	7.530244219562845e-05
PJPBKL_45190	368	112	9.585758898778109e-05
PJPBKL_49440	341	112	6.081802752059019e-05
PJPBKL_58615	431	112	7.510037975616476e-05
PJPBKL_67960	245	112	7.673766531751142e-05
PJPBKL_68365	194	112	9.691096908654793e-05
PJPBKL_69670	293	112	0.00017331518020938946
PJPBKL_70285	230	112	7.752877526923834e-05
PJPBKL_72125	170	112	6.042683954808282e-05
PJPBKL_74725	269	112	6.268590565449568e-05
PJPBKL_75940	221	112	0.0001403235751479427
PJPBKL_76190	296	112	9.560136139618917e-05
PJPBKL_76840	368	112	8.585047804949627e-05
APJOLJ_10860	431	111	0.00010882809521552017
APJOLJ_14055	413	111	0.00012530377116759466
APJOLJ_29230	440	111	7.22427224099721e-05
APJOLJ_76375	413	111	7.227258711539168e-05
PJPBKL_05680	308	111	6.733424475493914e-05
PJPBKL_07315	167	111	2.6694039389109008e-05
PJPBKL_07605	263	111	6.485296790582674e-05
PJPBKL_09805	275	111	8.316723165245567e-05
PJPBKL_11325	311	111	6.169894494899192e-05
PJPBKL_13090	356	111	8.765542709513605e-05
PJPBKL_13155	377	111	8.431511368803108e-05
PJPBKL_16425	305	111	0.00013853502466142588
PJPBKL_17420	170	111	8.208929146154647e-05
PJPBKL_17545	272	111	6.983290419471836e-05
PJPBKL_23065	278	111	6.693131677919858e-05
PJPBKL_29515	287	111	7.293647847628695e-05
PJPBKL_38685	347	111	7.31719708953186e-05
PJPBKL_40225	311	111	6.10757232828405e-05
PJPBKL_40705	302	111	7.123918919607165e-05
PJPBKL_43550	221	111	8.15630780547417e-05
PJPBKL_45500	335	111	8.910023426464704e-05
PJPBKL_46915	317	111	9.538240490537209e-05
PJPBKL_47815	185	111	0.00010476861522870046
PJPBKL_48370	236	111	0.00013304726264424374
PJPBKL_49510	272	111	6.912032353967021e-05
PJPBKL_51785	263	111	0.0001274950391785003
PJPBKL_56000	269	111	9.871228821455067e-05
PJPBKL_57780	263	111	5.67463469175984e-05
PJPBKL_59350	245	111	7.59465553657845e-05
PJPBKL_60980	257	111	8.14504642906395e-05
PJPBKL_61725	338	111	6.995939780212335e-05
PJPBKL_62260	356	111	0.00012195537682801536
PJPBKL_63320	311	111	7.41633782720206e-05
PJPBKL_65210	230	111	6.57309181630499e-05
PJPBKL_69230	245	111	9.176875440032294e-05
PJPBKL_73875	332	111	7.998073954733173e-05
PJPBKL_75365	224	111	9.431513955744396e-05
PJPBKL_76700	293	111	7.14428987122674e-05
APJOLJ_37610	431	110	6.745543091871085e-05
PJPBKL_04325	221	110	8.331712274409098e-05
PJPBKL_04500	320	110	7.93458559396111e-05
PJPBKL_10635	269	110	7.349382042251218e-05
PJPBKL_12065	344	110	7.099291921456417e-05
PJPBKL_12195	287	110	8.03651938766495e-05
PJPBKL_13740	386	110	0.0002932435541271709
PJPBKL_16705	242	110	8.810088098777084e-05
PJPBKL_19235	272	110	8.550967860577758e-05
PJPBKL_20495	245	110	8.70220946899614e-05
PJPBKL_20790	296	110	5.893234606614401e-05
PJPBKL_23390	227	110	8.709179600729417e-05
PJPBKL_23985	245	110	0.00012420426242112673
PJPBKL_25845	353	110	7.906617307910991e-05
PJPBKL_27010	290	110	6.750350260511269e-05
PJPBKL_35280	329	110	8.601216709201214e-05
PJPBKL_36290	206	110	8.373860435633752e-05
PJPBKL_39470	275	110	7.329993298182533e-05
PJPBKL_43495	257	110	4.5250257939244164e-05
PJPBKL_48645	272	110	8.337193664063315e-05
PJPBKL_49140	287	110	6.618310083959371e-05
PJPBKL_52390	266	110	0.00018507809133821936
PJPBKL_60605	323	110	7.200815040486534e-05
PJPBKL_61295	401	110	6.621846765514746e-05
PJPBKL_61695	431	110	6.700572804591945e-05
PJPBKL_62425	275	110	0.00012827488271819436
PJPBKL_63740	206	110	8.93839035264277e-05
PJPBKL_63755	350	110	5.759280448571991e-05
PJPBKL_63865	281	110	9.725584798009436e-05
PJPBKL_64470	335	110	0.00010530027685821922
PJPBKL_65655	317	110	6.114256724703338e-05
PJPBKL_65725	248	110	7.346476688818955e-05
PJPBKL_66480	311	110	6.66847182782034e-05
PJPBKL_69115	215	110	9.736171777997374e-05
PJPBKL_75255	224	110	5.970407916939113e-05
PJPBKL_75980	233	110	8.068981975446479e-05
PJPBKL_76935	290	110	5.5473175408161915e-05
APJOLJ_00870	362	109	8.138379724395185e-05
APJOLJ_31910	365	109	6.266024302582277e-05
PJPBKL_00285	287	109	4.929965674786062e-05
PJPBKL_03785	299	109	0.00010112448948161522
PJPBKL_13430	335	109	7.579305641992702e-05
PJPBKL_13535	320	109	4.724409742969211e-05
PJPBKL_13795	245	109	7.59465553657845e-05
PJPBKL_14115	260	109	4.771001555030052e-05
PJPBKL_15905	275	109	7.1890318886021e-05
PJPBKL_17165	191	109	6.494557090616824e-05
PJPBKL_17220	179	109	4.8726185574241975e-05
PJPBKL_24085	368	109	6.372949597539293e-05
PJPBKL_24185	296	109	5.958714991132339e-05
PJPBKL_28730	305	109	8.134166585625007e-05
PJPBKL_29530	245	109	8.70220946899614e-05
PJPBKL_30640	224	109	0.00012719564692609416
PJPBKL_36215	224	109	8.479709795072943e-05
PJPBKL_36295	245	109	8.623098473823448e-05
PJPBKL_36770	320	109	6.904906547416539e-05
PJPBKL_38380	209	109	6.027955014952742e-05
PJPBKL_45360	260	109	7.827424426221179e-05
PJPBKL_45705	323	109	7.740876168523023e-05
PJPBKL_46140	296	109	8.512449987331912e-05
PJPBKL_46785	248	109	7.424630696146816e-05
PJPBKL_48875	290	109	7.686042375829663e-05
PJPBKL_49085	341	109	8.014338205984315e-05
PJPBKL_57165	302	109	8.022431215773835e-05
PJPBKL_60190	218	109	7.912913989635564e-05
PJPBKL_61490	338	109	6.078439481168095e-05
PJPBKL_62440	200	109	5.620836207019779e-05
PJPBKL_64220	338	109	8.486877766159227e-05
PJPBKL_64920	287	109	5.537769662088453e-05
PJPBKL_69835	242	109	7.688804158932728e-05
PJPBKL_70075	284	109	6.415233164884159e-05
PJPBKL_70610	251	109	7.721989568649236e-05
PJPBKL_73100	260	109	9.16926861357338e-05
PJPBKL_76435	326	109	5.8265490616452126e-05
